mineral_consumption,GDP_growth,mineral_exports,mineral_imports,renewable_energy_percent,recycling_rate,iot_sensors_used,carbon_emissions,sustainable_solution
32.62568977,46.7980145,76.94381388,38.47284568,58.17656764,24.09087853,68.42655429,63.28071663,Success
64.20502279,26.92865792,52.26232249,39.90245115,73.4917169,62.13169453,60.89736453,56.44536114,Failure
26.84205806,75.43212518,41.79489341,39.85146612,52.14396025,45.15291837,52.11609599,56.50989713,Success
75.7919081,39.3941989,55.91864613,53.30278292,47.19425503,62.07117068,32.20788924,64.31550212,Failure
6.086581383,87.41352371,51.31077913,70.20353342,43.49270918,43.05625096,28.63962902,52.91814894,Success
56.17831152,47.19991238,65.03662475,41.19844829,32.50367181,22.34806924,66.06412235,60.54990708,Failure
58.51056371,41.83593334,77.58046522,80.00002986,36.17017622,45.22076206,22.14338035,67.77611539,Failure
27.07857182,68.86735558,41.48286068,65.10299612,48.07615711,41.27036097,54.87446233,72.75861223,Success
50.5002292,39.74402687,51.48402864,43.71934784,79.34707129,72.13902599,43.28634128,52.2207721,Failure
12.46917294,68.9331924,68.31481501,59.34118074,57.64963799,30.30572082,51.04476823,80.44474614,Success
52.92168593,36.4139017,35.45737342,67.04925254,68.32478451,69.92222329,52.90074959,53.52974486,Failure
12.44194667,87.07754106,33.05613006,66.14176773,46.16368754,47.20722793,42.63358498,61.46296004,Success
25.80600308,64.7412348,49.72539885,34.24964006,54.79061224,37.23566849,64.31716663,42.50774093,Success
68.60230679,28.73111409,66.87208479,58.40149843,39.26509456,46.21096929,44.29367362,33.83975817,Failure
32.51310731,55.1622082,56.02944305,48.56021834,48.47028429,32.5665847,64.24927773,48.42848627,Failure
75.83022154,22.67220348,44.2963762,77.27883372,42.02234316,59.7494362,49.27984729,39.89179048,Failure
48.1135302,38.89403706,55.06505215,35.12092217,67.641291,50.94299345,63.64003391,44.29332144,Failure
13.84689001,74.36034393,56.53237056,50.38180563,39.51211394,32.01652656,47.53691923,23.26061849,Success
67.60241553,36.52800791,58.2947889,61.197796,38.88037743,42.77939256,51.54163639,63.99068717,Failure
53.03015311,24.70718064,62.60244772,64.73274975,73.15460976,67.73678732,40.60855598,40.02729151,Failure
25.43611636,75.69009355,54.05952289,44.72852606,49.29360858,31.67561208,56.04010248,85.57623206,Success
47.76481785,49.92878945,53.10448057,28.2711607,50.83153043,36.93927749,69.02012585,45.20087573,Failure
29.11863786,58.5822094,47.53619738,57.13115212,61.64968605,53.90361905,47.69788397,50.14969907,Success
19.64848865,72.00227071,52.39528219,39.27788538,50.49512803,36.56077495,54.99800542,40.7861856,Success
61.08657002,38.05570246,34.98719739,68.75032536,56.81305195,66.92221874,49.29510944,55.98953071,Failure
41.922949,78.69947212,55.71617134,33.6846482,27.13821016,37.50306919,33.66244542,42.40786539,Success
13.96931611,76.82004377,47.12130706,64.99252015,50.02642423,37.9526774,50.49543608,71.04955015,Success
39.28882319,43.48784411,68.83847923,50.60560273,50.10832679,24.48863752,70.66466131,64.45979884,Success
65.16225191,35.6183177,45.13679995,41.21105262,50.09603024,41.76942902,75.85592348,60.73111722,Failure
13.6383236,69.29347054,45.84500382,40.64132101,53.01020118,34.13238174,67.37438808,30.0816021,Success
15.05477766,66.70254039,75.68021789,68.93398914,44.93855103,19.07051008,51.48677544,83.8554004,Success
77.35028856,37.39885555,71.01243571,47.75843049,21.19856276,27.29170755,51.79539013,58.31544102,Failure
70.01101224,19.70934636,100,43.59652565,28.15987376,10.49058541,62.70100063,44.89606854,Failure
68.44065281,46.83546033,46.38799393,58.06186667,43.27761635,59.20764058,37.48965867,64.36353936,Failure
37.82774928,48.03370049,69.38939568,48.20511388,57.93106954,36.52350482,56.18360337,65.29517463,Success
69.8682722,19.0295283,59.04927974,32.67860429,91.47993734,82.37835814,43.73719158,48.46060701,Failure
51.41839765,34.13312333,55.18774672,29.9541631,78.43309772,58.47316604,63.4273747,48.78203759,Failure
30.00524271,61.45653651,47.99067479,40.02880359,54.43576021,36.78947359,67.28947,54.16809824,Success
18.42475889,59.57333757,39.28429277,51.60428089,55.89512043,37.63378928,74.47615985,32.82719462,Success
35.0725226,51.68507363,69.55773279,61.51230754,26.80762471,23.29538824,51.22322062,20.37086617,Success
37.74510597,53.11946704,52.16232403,67.12760392,63.20961029,55.98163596,42.94112405,75.88763211,Success
44.61088917,44.08223482,57.85729768,57.97456447,58.28647336,40.5876442,62.41363567,79.04883072,Success
34.62716508,50.73559251,65.00035919,44.29867488,68.30840365,46.22950808,52.37244916,66.58272177,Success
53.92386747,34.58934388,55.55370759,71.62193935,49.7969266,39.58219849,64.29732238,75.25182115,Success
23.98168097,75.92345463,37.59566273,72.06771799,49.50143932,59.18093406,29.82484665,54.74372132,Success
78.05946637,29.59411957,64.64236083,67.8504479,28.40083153,38.93887234,47.57698977,62.01645814,Failure
43.89072337,45.16494702,59.02572253,51.03622174,61.13646626,45.13830168,57.4067861,67.6381858,Success
47.43769239,56.0832516,43.49256973,22.39206679,62.84281104,44.29031496,72.44865708,72.6949906,Success
47.72630051,53.03308924,50.39873956,58.63061361,49.02838507,44.35988909,53.38989573,75.80666147,Success
71.97094299,34.69543711,73.73019171,43.80214799,31.75117449,28.00676813,56.80251555,60.54728451,Failure
52.32274746,41.54680282,67.2216682,56.81290308,39.54626827,30.62705828,57.7472784,58.58156846,Failure
44.46158074,47.05216438,49.68829052,46.74581902,43.71568311,36.22997498,67.63951038,33.34263544,Failure
56.10905634,44.20873268,60.25117966,50.08809887,44.72402685,36.89920576,58.39069838,68.10036908,Failure
72.80679915,47.69565156,64.25185732,45.35198285,26.2609612,40.66258081,37.33805382,53.64711222,Failure
28.35934083,64.61137884,50.59527491,63.11672728,54.24171833,48.14855856,43.55070857,65.13617334,Success
49.14157718,63.27165885,28.35068853,31.35767632,59.9828418,55.74019282,63.70484427,73.50142885,Success
45.81341438,51.38491771,40.65299097,57.48816349,59.90832863,60.2007536,48.8203858,58.52003609,Success
40.23276515,54.18298836,41.62978425,57.42887201,65.17624624,65.96073377,41.59433055,52.56837625,Success
41.06438391,56.12564583,56.88739998,57.48981928,32.39846569,32.38392779,52.11055092,39.64400384,Failure
64.64569651,39.47896585,60.29160474,54.42570556,44.34042021,42.67824115,52.38502215,71.35058968,Failure
40.60548188,61.94455152,35.69509251,55.75533253,63.39937259,73.31072935,31.83449058,49.42068697,Success
44.05963356,53.00022634,39.96671432,52.3233339,65.30664412,62.24279691,49.79294304,62.32889535,Success
46.48526314,52.77213357,52.37146862,63.05574546,59.73141067,56.53092041,40.7981659,82.69510419,Success
60.89471216,24.00959019,27.88142412,62.62648358,65.86143972,63.66740896,75.22879001,41.47193759,Failure
59.04826959,51.65637162,53.29477569,73.38533289,51.97784487,67.57336242,19.31770534,81.2943616,Success
32.41300682,68.06817904,71.1393143,61.37904937,18.3408555,28.89582677,27.37421806,19.12050034,Success
53.963738,19.76518395,43.24845729,71.63447674,96.60323674,91.1612314,42.76997571,54.62021246,Failure
33.2656336,65.94411683,84.57320262,38.92088865,21.30385475,16.90024531,37.74896179,21.8622445,Success
29.23145396,59.33281706,54.97837339,61.12556639,57.25907185,44.06683534,50.20971451,69.53869606,Success
53.702784,37.7399915,51.02978549,54.23338117,66.9036995,58.74917966,53.83759973,64.84796465,Success
69.69583108,42.14950979,59.84564767,65.22828777,36.60958577,49.44127115,35.66315748,69.35735974,Failure
32.62237095,59.68276215,57.80508765,61.31602667,60.01319117,50.78653769,39.82997611,73.78056687,Success
74.38642019,40.12888766,78.78762022,51.21279612,15.49660769,22.07980719,45.94171557,57.84179905,Failure
51.3090339,42.9694266,35.90772602,54.37388035,74.98519222,74.87260069,47.92318362,57.82664431,Failure
22.66761598,70.70371692,47.42084743,69.74343077,44.13546545,45.29825419,39.71018317,49.91514816,Success
37.16322037,51.47340819,61.09943999,59.00091986,55.16945742,41.24944901,52.07442945,68.31173217,Success
18.09939426,77.92395937,55.2814551,50.94095192,35.26533853,36.4795863,37.93235916,22.67028993,Success
31.96153915,70.27170922,62.1264032,36.77666759,42.1736216,31.95627211,48.5286146,54.87774121,Success
58.63807997,29.14397464,47.32701983,54.38463091,67.71770854,55.85518742,66.8314245,64.2918629,Success
23.71712308,71.10463308,46.5110364,56.13175009,61.58894806,61.37773488,31.20122179,50.1289959,Success
57.16920492,35.33453591,48.23123899,50.16659575,66.98381378,55.99486962,62.34891713,68.88673918,Success
52.72903918,29.47965277,70.37037612,55.81277882,62.14074711,43.61496045,57.96451678,64.12524814,Success
64.09540764,28.18067558,83.94460405,45.25583219,32.86245554,17.49705364,65.76227533,50.35025574,Failure
55.90374059,32.70011677,73.88202302,32.54992939,77.98963955,48.9649362,58.71522643,85.98825764,Failure
34.84970436,44.92655482,67.2795352,47.85762987,55.73089813,29.2495066,68.65509168,57.24990448,Success
37.93048432,56.35281777,40.01899397,66.43509624,56.91146482,55.49276663,49.52332899,64.51716402,Success
28.29283764,51.71360895,52.80475948,47.57740485,73.47340958,45.55380773,66.67669223,72.12162494,Success
53.32562529,66.29701782,77.43074925,45.95584973,10.78029551,25.76717335,24.76599615,38.02419405,Success
38.13870249,43.05015424,69.52015934,34.46583579,59.61401181,30.10355016,71.07971941,52.07670216,Success
52.0174703,49.01611465,32.04016903,37.84377792,76.48471572,76.75682367,49.0844296,52.33816314,Failure
65.83968695,35.06119356,68.65396027,51.31868998,40.28640477,35.47925251,55.04442749,62.93998714,Failure
62.77554123,31.83157171,52.22496054,32.58978057,80.4884032,66.88327946,56.91435005,66.11224945,Failure
42.63815543,54.05618214,57.87315848,50.96492669,44.73419653,42.41134506,47.24468348,43.59820916,Failure
36.22587229,38.99477108,38.0202348,62.57876645,89.04450963,76.79571664,52.69341807,53.60648734,Failure
72.83168608,2.988611494,38.26445709,55.11337978,76.0633462,66.72186457,81.22493546,31.37877804,Failure
46.48720218,65.4569004,53.75683933,38.53168214,36.12689321,41.1083726,43.04556767,44.7800204,Success
43.27721157,44.93668475,57.17540502,71.43004681,46.82306813,31.88648118,65.25140578,82.35069278,Success
40.16818062,54.65611333,63.21843086,68.3316249,42.01805492,34.46503325,47.96511691,75.47566762,Success
28.48288816,73.23065707,34.73981964,50.27510178,61.27823539,60.65625211,42.73960265,61.38686556,Success
78.27974554,44.37022653,50.87471046,86.50887495,30.03112784,64.0260536,15.53790464,76.2222504,Failure
49.12234497,43.30896612,60.32216675,57.52275278,52.95653874,38.34398679,60.5063878,78.44314192,Success
76.04871218,38.00957072,50.74360722,66.11316524,36.27070935,57.52095566,35.4659433,56.0179428,Failure
52.37685821,48.25481531,65.82312702,59.15406649,41.71375589,38.7739944,44.88515652,68.65589788,Success
70.45384797,38.61373709,70.78020634,51.0499977,23.88233355,25.2930272,55.03209066,59.43368491,Failure
67.22738146,36.75280645,59.78090147,41.0845145,24.35869361,25.60442996,68.14709422,28.7576922,Failure
57.24102833,57.36758634,79.17060359,48.01801475,8.386121937,24.30945968,28.72409523,23.0847004,Success
21.50272862,84.15212635,35.2126298,30.07020246,53.05261647,47.07885806,52.70891444,48.42284595,Success
25.13365489,78.40244121,37.97277414,25.7660663,55.72287551,47.09827238,55.83705649,44.97167617,Success
26.42377463,69.15490869,44.44720532,41.92695115,50.23489232,40.56161675,58.14464468,45.52349491,Success
61.5147409,46.7124771,56.54098926,50.44767173,40.90311572,39.78931432,54.1290287,72.56680731,Failure
79.49252664,19.49055133,80.08375232,52.20541606,26.22073135,22.73784413,62.39136274,47.62609507,Failure
63.28859973,55.40450326,38.82655945,67.89334806,45.09089052,65.44834536,30.41702653,78.30336314,Success
39.48021254,53.64166803,56.14900236,51.02875467,60.10832369,44.43981771,55.35358012,77.05921447,Success
58.45825233,40.88446112,71.83810737,62.24972511,52.12417305,60.39769911,20.08061929,51.34229972,Failure
28.16185983,75.06078035,33.65652998,33.89985308,50.7220432,47.77677513,56.66897309,38.55981231,Success
68.77172539,24.67087087,54.47541462,35.52445153,81.83234765,75.20777382,48.16310451,52.01553126,Failure
59.5490829,30.52551988,40.60662314,67.12883394,56.2276399,60.1947107,57.58746548,42.16943065,Failure
68.11889429,38.7964119,68.62839225,58.91595844,25.19769612,29.78875776,50.33172498,57.77329072,Failure
70.0936155,42.29913203,57.03597441,66.32706889,34.15610848,47.03099962,39.83626851,70.39649079,Failure
64.93369904,42.76692637,65.14633327,46.97084,51.30066151,57.30437072,31.4889915,57.52119596,Failure
67.87107919,44.1341672,59.84861927,80.1117096,33.80128938,53.25446144,25.13513267,73.78827589,Failure
5.239860298,90.31956352,53.63611167,43.63664507,53.28749243,30.30589056,52.13084862,81.49746098,Success
59.54727739,41.12187628,79.71462541,65.80238426,27.45872315,29.56617403,38.99893839,58.00338609,Failure
68.905865,28.20989199,41.65523151,60.23756297,59.52469757,65.47771425,53.90764637,51.06161536,Failure
40.43821976,84.24358336,39.08592811,30.65978901,40.82006616,52.24098923,34.63128298,55.44823881,Success
48.29300378,71.04409829,52.06538491,41.61460622,29.80928595,46.33543492,29.98587051,37.93686283,Success
51.27818637,39.29192451,56.14564806,61.99795473,74.7539828,74.8431128,29.68780656,60.06820165,Failure
53.8292235,40.95100996,37.36455141,53.95602029,73.81883235,71.63307455,51.49834472,63.29891878,Failure
51.19088234,43.30452389,63.89222914,70.01851776,48.08759486,47.33578314,40.03975946,66.34762839,Success
33.04740774,51.52567247,46.95729586,48.17510315,49.01038412,36.41302515,70.20824104,30.21308556,Failure
35.15042021,59.98780501,49.53524827,61.50732973,52.88128898,52.61147419,40.77081877,54.38935321,Success
56.51130223,47.28939624,43.58450867,52.64687562,50.35274464,54.5938341,51.24790862,55.06822107,Failure
35.655104,79.77511786,62.88087175,56.42204245,19.89047548,38.44773053,16.91059197,36.19351522,Success
36.9107256,53.93038398,54.723889,50.16829374,67.14462289,54.69652037,47.00232681,66.10055838,Success
57.5423792,37.83667882,52.72614873,49.32075171,63.11703809,57.50168558,52.46452555,60.4165981,Success
36.63279575,73.04925102,54.5976998,24.03525142,46.26893425,37.37432205,51.17974519,56.87063192,Success
53.04913196,55.86788262,17.95565772,49.15190411,52.40215568,61.06758539,63.2975513,52.23314722,Success
53.60975087,35.38397195,89.25619159,53.63121747,28.40482171,12.60519196,59.03565313,50.51889279,Failure
81.09127448,29.79125974,76.08893678,58.071826,17.88190293,27.26165673,47.92297365,53.08394226,Failure
73.37753682,33.52232789,58.91691884,60.40229963,37.2956372,42.77297458,51.94128051,66.51874846,Failure
37.28612062,76.67014673,53.52130255,37.88799525,39.54770605,41.97284827,37.49255616,57.42220758,Success
69.93019472,15.65945558,50.71799743,83.09166657,71.62914832,83.44248665,31.91931111,47.97852913,Failure
100,23.82555301,61.98914727,68.6327236,14.6260113,44.50293677,37.70415091,54.74128507,Failure
73.13650259,38.81964334,52.412293,67.64408098,36.14998825,49.998376,43.21195767,70.09657793,Failure
65.06996576,46.30981723,59.08760136,53.84129132,36.11710109,41.13773301,46.75149469,68.91784366,Failure
38.36514586,60.29344772,37.23635379,63.76342703,72.41738317,70.357041,39.23492251,86.25805113,Success
51.45767478,35.37160818,74.51841506,29.96545242,43.49417179,13.01094466,85.274347,53.95679757,Failure
57.02844692,77.49759993,56.18994112,40.05640709,18.30045727,46.81504196,15.00991692,43.1780248,Success
60.30292713,31.1341822,57.43561712,55.70540392,57.30604511,56.82653796,48.49823718,42.45344688,Failure
46.10308208,35.17113002,62.12208159,62.0731088,56.90242358,36.22986232,68.14369193,70.52253519,Success
47.170529,55.72009396,50.07266044,70.70126303,51.08666622,56.57722703,34.74903431,76.84627235,Success
48.3820643,37.0609693,56.15745905,78.27302764,49.78697926,46.87396763,51.33076858,57.90979699,Failure
43.58651429,64.16015381,81.35118813,36.38183814,25.36625659,22.01377017,37.67253228,44.21437435,Success
58.21678369,36.81336043,70.37177852,78.34003098,65.9381787,79.74828069,3.166740511,59.83164583,Failure
30.77321998,67.260924,61.8183501,49.49954072,29.06371403,31.63447982,41.2721724,20.49793163,Success
20.8847561,71.04164764,53.06018181,71.57610084,49.0582501,48.62852223,32.28221899,56.50440735,Success
21.53560336,62.32468503,62.15219175,50.08133972,44.43083904,27.11033564,58.9805372,39.42950661,Success
33.16047077,66.8232709,43.70788353,55.28766567,37.4499931,42.5760064,47.72431186,33.34336406,Success
38.41648409,41.66157928,63.11365798,44.10152748,66.84914677,38.61283164,69.04814304,65.11570323,Success
86.38201418,39.2439351,65.38790857,56.6417766,14.90887268,35.14586763,40.10791909,64.45655166,Failure
35.44823641,52.77541869,58.69803869,63.2963955,59.83810544,52.21743174,40.78930357,61.25286522,Success
17.04961406,64.86078558,37.14490264,54.48807109,53.52957864,40.44275433,67.63968113,33.72651063,Success
37.80099132,41.66043289,73.28187546,50.62920247,63.30607056,28.36300593,70.06734057,87.96630422,Success
79.14150835,39.68862198,58.465217,57.57348574,15.91215881,37.50083149,43.6983106,41.95207907,Failure
88.90710187,43.21465143,67.10880665,80.2160246,14.78373849,53.8946105,6.678211021,73.18425535,Failure
31.56414456,57.93960288,54.63667172,50.98646041,66.19663105,52.87046555,46.47076753,64.25205669,Success
62.65377399,28.16586484,71.79687592,38.2843393,40.15589305,19.87000916,79.48459084,51.65882791,Failure
85.97709906,27.79198122,80.10099963,56.85225764,11.7516493,22.41047968,48.47330382,52.86854273,Failure
49.97517439,39.25824348,44.78359759,66.62146862,48.9788079,51.10137697,56.55440601,37.33197554,Failure
55.47441427,41.37137093,53.95209356,57.05213846,64.57046184,67.73900339,34.92749577,55.85961293,Failure
56.67360027,51.16255999,71.34619529,38.61474251,40.5815582,40.8922966,37.92315894,50.82354296,Failure
52.45926132,65.30854691,63.81310468,39.87418622,31.09431195,36.98053517,35.98665871,59.5120438,Success
49.60943511,42.21469803,46.43810303,40.03463962,81.74766889,73.99896377,46.0792327,53.7392107,Failure
38.81434774,66.92492484,34.79780663,49.24374248,39.88050978,51.19415202,46.86173527,27.33096397,Success
63.24209993,29.62932231,88.38415884,54.19768841,30.44822657,19.30137579,55.33139923,53.83170625,Failure
43.07839921,46.63813714,59.95841459,45.94639809,66.3969323,51.65432867,50.82362452,62.76951395,Success
46.97828092,68.06368244,45.81007899,34.07455107,43.05837224,44.95268966,48.56993698,59.05989063,Success
25.49603507,71.85081031,40.26781458,37.6816838,52.95284826,43.67475552,58.58229131,44.77838528,Success
81.63415673,24.26468373,61.94334385,79.66692953,68.32921712,92.7811965,2.098903692,71.01982923,Failure
49.94653252,40.79021711,49.54125284,57.72078804,55.07904559,53.29055429,53.2894604,42.94131595,Failure
49.77501418,35.17150411,64.85615961,52.8518535,68.85251084,50.30438508,55.15133945,71.81068731,Success
16.66516605,78.10875594,40.33459756,46.28886338,67.32705274,61.4274779,37.81496764,51.8909557,Success
58.92530567,30.28114186,79.36296243,54.14402702,43.27982171,31.2271032,54.91643358,53.53558289,Failure
50.94278663,46.74281564,50.6213978,50.05898237,56.6875526,54.79353583,48.8827728,53.28198222,Failure
32.52198359,55.92485569,52.83447063,52.35411287,64.41482034,45.27977113,58.3119469,76.04300725,Success
52.9072627,59.17254386,62.49023596,40.47131871,34.69275016,36.205762,43.98871902,57.20103031,Success
58.91570122,23.8394344,28.9485828,63.58145796,65.89052239,62.3296425,76.00046317,39.91670625,Failure
17.31899614,76.81477187,49.85453073,58.65960501,46.1907072,30.48818812,56.78810009,77.87185874,Success
57.60760916,21.02575724,37.29074231,91.5998085,71.93779,81.22307353,43.13076892,44.16159137,Failure
58.61163453,40.30588006,59.17235467,62.65589504,48.67761017,56.43768219,35.6061193,48.02832016,Failure
52.43197349,29.05989236,41.83644604,44.87239128,88.12461915,72.70905419,62.98144136,54.41622818,Failure
22.99417231,60.12049294,60.01435366,52.33309585,39.60401943,27.74796526,58.26475448,23.57074731,Success
63.539797,40.46124832,64.82864901,62.39803973,46.59291176,58.66392256,25.96793729,51.47714014,Failure
66.60027453,38.37982121,51.76943977,56.69145012,40.73038496,50.31013072,48.30599047,46.31378947,Failure
39.75567805,62.59193835,51.13336894,31.03111243,49.23920886,37.42529988,61.21011311,55.49131454,Success
41.67467404,46.92431077,49.02203097,50.35463684,62.56026889,53.67223841,55.25734739,47.60813334,Failure
57.30992707,37.48850988,70.91197154,60.52623005,38.75152186,33.55958564,51.63431195,58.14590785,Failure
77.84868136,49.49023418,46.799526,89.27994054,26.41552027,66.92431243,9.787898988,74.88711136,Failure
60.71851773,39.99526399,29.30325565,41.85716502,78.82171504,84.45148855,47.36490721,46.8353742,Failure
45.88568498,43.44541993,45.16158985,55.55817028,65.0383517,54.96334544,59.76003484,62.46533106,Success
73.56963484,43.48716614,69.21397593,54.73840325,21.41281057,32.06179346,42.33171362,63.96582129,Failure
81.59180952,26.17294401,76.40883376,48.98631904,17.78222839,17.6899615,64.20101657,53.48015593,Failure
55.59174142,37.06209918,44.71258062,53.38046225,55.7564047,53.10251144,61.4361463,44.72079267,Failure
45.05324795,43.67103386,63.18480079,41.84850312,74.74523594,63.49155778,39.21884082,52.0225699,Success
47.57757036,74.39626211,37.14370435,0,66.58076274,49.80377802,65.9297712,90.34130629,Success
60.96801775,44.04795567,43.57535006,55.0047651,50.54173145,51.6739354,56.80058268,70.44512816,Success
62.14924472,32.74005053,41.27735829,49.29372733,44.75856564,42.63207525,75.61389118,35.82640991,Failure
45.1355765,46.19808731,53.77172625,59.93337068,56.42582392,48.37650793,53.07700159,64.27811066,Success
57.83180415,43.49441484,61.28063034,29.27481552,40.97622032,23.77448433,76.91003895,59.98961649,Failure
81.85704424,26.82926386,39.11606772,71.57480408,40.72796888,62.30334028,48.36112923,50.64099801,Failure
31.0437852,62.34062366,53.35482755,51.95887629,60.80387791,51.26938294,43.8561442,63.45652453,Success
51.38514069,37.98289509,50.11228249,67.74326694,72.41307704,74.68613483,34.01774346,57.50677364,Failure
72.6272101,36.70958546,75.62463299,36.06184682,26.60676738,21.3151997,61.13349276,56.78871249,Failure
63.12400657,57.57595542,62.58092961,16.12697892,44.39290166,37.31287317,53.12475963,75.03364123,Failure
47.76379783,36.2762868,43.69726212,52.71950514,66.8665923,57.62752257,63.45212481,42.16398791,Failure
29.53163143,58.61243323,68.35093217,58.9751475,52.22296282,33.69051235,49.44675455,75.80527267,Success
48.44994341,55.33847528,52.62701708,56.75117173,29.47581064,39.4760918,45.41004084,31.38933129,Failure
26.10080688,70.02037311,50.1697865,53.78808958,58.27915984,54.64861743,35.91543769,56.90670986,Success
61.61322041,50.71655377,52.80893527,72.46153842,36.74334318,50.93122167,33.99316874,76.8003202,Failure
51.2875362,43.97052757,75.24857483,41.3814005,68.77176276,61.77409989,26.52164102,57.4095026,Success
66.91852522,33.79075683,50.1566504,73.12047394,63.38212723,78.21042651,25.42320222,62.87397145,Failure
12.80703653,71.07941473,68.77045828,54.90420427,63.9820591,45.45037651,33.39947426,64.25383668,Success
64.7258054,31.34317972,80.33525908,52.45606458,30.75972976,22.85505665,57.55630156,52.10550443,Failure
23.3524534,77.99371528,27.68350073,64.22200465,55.12737046,69.44052486,28.7463725,38.83493764,Success
52.38886169,58.27376571,46.31518335,45.92790392,36.2399517,43.32820114,50.15080139,47.04839543,Success
85.19575749,32.97348394,76.07212418,76.5493966,14.52262494,41.74482633,21.32878822,56.47967383,Failure
8.656786503,74.64407997,36.03592247,41.71675085,62.13831206,41.09235792,69.17700856,43.3662183,Success
72.44624315,27.1994644,55.73462187,59.35774375,83.13224083,90.75553227,21.11721174,72.77492008,Failure
37.63304861,51.02669933,61.87002719,46.69933903,58.98697973,39.71035612,58.03640992,65.91116738,Success
6.456530808,81.67208474,79.85370206,38.61358143,49.46707174,7.025796601,62.63392608,100,Success
26.30352961,75.34989355,38.63250658,20.91748,60.31050052,44.40050742,64.1920387,53.67549137,Success
74.1698118,33.51162835,53.22257824,31.17955623,20.51354192,19.51453131,83.88100797,27.23466475,Failure
15.31454912,79.47912336,48.165659,72.33935133,39.07240786,34.24143984,45.22683207,68.06562541,Success
50.26491568,40.26572978,75.93729148,61.34154415,41.34052285,32.34875677,48.28752415,57.94677946,Failure
62.96409393,9.340280246,47.77832158,69.72747947,74.486617,69.51366131,61.3161658,31.24372414,Failure
56.65225576,70.13631539,33.5492525,27.41057548,45.4194059,55.27540535,47.39116424,65.25533881,Success
31.70258142,75.03055315,58.10899565,33.47015691,38.45811068,34.66521556,44.19288085,43.96667366,Success
56.40815375,47.89561297,48.66672825,50.10856681,33.04696979,39.62405126,56.60079228,34.41908276,Failure
59.97437926,41.27800462,46.11420522,55.15652765,32.27898726,37.42250561,64.62467721,36.24330388,Failure
77.14327668,20.827909,47.21558886,83.08311944,53.50289902,74.15074048,33.94446655,49.11901754,Failure
44.54942487,54.73441566,43.29773803,42.52951617,49.03940307,42.40149918,64.5114803,50.85346814,Success
71.30822034,46.9953345,63.09730734,72.03258071,32.06651423,53.67086055,20.1285481,74.06352755,Failure
54.90119803,68.73230748,66.27794264,19.19330745,37.24128822,35.30618916,40.9641725,69.64889596,Success
95.42642493,37.85522751,48.8525209,82.32203194,13.37925253,55.26576045,24.02618322,70.67934356,Failure
40.34439097,63.23557976,55.51238192,43.50495145,42.53120456,37.71565898,50.23592556,56.27552655,Success
57.81292223,34.81722255,46.65404094,48.80462143,74.90542643,70.0496579,50.08926439,58.06616568,Failure
37.35355705,68.63837434,39.91766173,51.25166674,40.60603578,48.1229237,45.21713058,41.33363854,Success
34.6526807,71.79652566,39.90871529,30.3313332,53.37202479,45.72343324,57.60919898,57.4985493,Success
64.21826079,31.26097018,35.64594617,67.50164582,45.01320862,53.22957673,64.53597513,39.58480508,Failure
31.38485818,81.05175177,38.21257438,39.55151304,38.62642288,48.35514393,39.90940133,34.60335899,Success
5.61899821,88.88237378,55.57053376,53.48606896,50.9987674,33.63908806,43.66028911,78.07023428,Success
34.94990035,49.61973778,59.0121285,47.88689528,60.47128088,36.51193488,66.57081597,67.77737115,Success
47.24591589,48.8640397,47.68314063,46.06731415,62.3937555,47.58483875,64.10031798,77.86164687,Success
64.14796624,19.63505939,58.10154069,54.43617305,71.57056129,54.18286499,66.88327349,70.97003376,Failure
68.43822796,42.71729346,74.92473054,70.2362351,39.97074379,61.38553049,6.164517242,57.91826821,Failure
47.33574691,50.16013004,36.89157049,53.0045189,62.21749933,61.40844533,53.58549357,56.81853031,Success
18.2608629,80.65343328,54.11842865,62.81624999,42.24110887,38.91705934,36.08125416,65.33663307,Success
63.17368528,42.50024321,81.51378321,29.43115287,47.04549768,42.76409259,36.37557334,48.6140496,Failure
70.22508049,44.86594285,65.46175429,54.63269605,25.02164614,40.96238421,35.2179522,47.06132696,Failure
63.81804916,22.69291533,41.83581565,50.62712508,88.04342471,80.76205635,54.84981856,59.06363425,Failure
63.22899162,38.08855617,44.28005834,49.24035586,53.472139,55.32641263,57.52946942,51.74245632,Failure
59.74836063,42.91788715,52.12638161,56.02741647,53.20527795,50.70722887,52.12079748,76.83593802,Success
13.10278344,73.86753717,56.73937667,65.81804312,53.50244302,38.44173722,44.4651391,72.05925628,Success
53.21935916,32.43340503,73.13658089,46.88395946,63.77398347,38.71279668,62.64417447,78.23777458,Success
65.25547187,23.79095296,57.61814759,66.80721504,47.94929404,53.23589149,50.19792637,31.68515506,Failure
32.6048664,68.39144486,48.82240271,33.44956568,54.63159396,42.42542857,55.9360931,59.18014673,Success
15.16942166,76.39090361,44.93679996,58.52120845,56.4236573,49.3827565,42.27599037,55.91655003,Success
52.58223409,37.76205058,61.04638139,30.0802119,52.32981286,26.97028717,82.84283786,57.17597369,Failure
55.16850233,37.36193084,36.34820101,51.03377687,55.35601223,51.54153687,71.4071382,42.40389756,Failure
58.80333445,29.46057206,45.9490395,51.80060745,66.6457611,60.86785472,61.0223791,45.9418553,Failure
22.96729093,70.86523129,53.52471088,24.98888973,59.45649606,33.57610826,66.28461824,62.05951581,Success
